cid	uid	sessionid	qid	dqid	q_s_id	log_q_ts	q_detail
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	7	BCE05EAF-DAE0-DCFA-26D2-6E22E9789378	1	1584246617	{"level":3,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	8	A6F8AD20-2DF5-412E-E0A8-BC84455CC6D6	1	1584246624	{"level":3,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	7	BCE05EAF-DAE0-DCFA-26D2-6E22E9789378	0	1584246624	{"level":3,"stage":1,"knivesThrown":4,"time":6.6,"levelTime":6.6,"levelKnivesThrown":4,"throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	8	A6F8AD20-2DF5-412E-E0A8-BC84455CC6D6	0	1584246632	{"level":3,"stage":2,"knivesThrown":9,"time":14.416666666667,"levelTime":7.8166666666666,"levelKnivesThrown":5,"throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	9	39B610AF-12FA-719A-830E-4C544F195111	1	1584246632	{"level":3,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	9	39B610AF-12FA-719A-830E-4C544F195111	0	1584246645	{"level":3,"stage":3,"knivesThrown":38,"time":26.566666666666,"levelTime":12.15,"levelKnivesThrown":29,"throwerSpeed":225,"completeStar":true,"timePar":10,"knivesPar":10,"timeStar":false,"knivesStar":false}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	10	240B56AA-7713-04DF-EB77-EDD4345850C9	1	1584246646	{"level":4,"stage":1,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	10	240B56AA-7713-04DF-EB77-EDD4345850C9	0	1584246652	{"level":4,"stage":1,"knivesThrown":3,"time":5.6333333333333,"levelTime":5.6333333333333,"levelKnivesThrown":3,"throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	11	115A1E17-7B8E-C9EA-7FED-E8A156E78CAD	1	1584246652	{"level":4,"stage":2,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
8	CBF07967-DD45-0C71-EF14-899202D29FA8	9061F322-8406-1B2D-490B-5B802B76962C	12	490FDF8B-2254-4CBE-3639-BC9E14791743	1	1584246690	{"level":4,"stage":3,"hasCompleted":false,"replayCount":"0","throwerSpeed":225}
