cid	uid	sessionid	qid	dqid	aid	qaction_seqid	log_ts	a_detail
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	7	0D0B4188-E9E7-28FF-2802-95A3A99437A8	5	32	1584319215	{"level":3,"stage":1,"targetsLeft":1,"knivesThrown":28,"time":25.133333333333,"levelTime":25.133333333333,"levelKnivesThrown":28,"throwerSpeed":225,"skipOffered":true,"skipped":true}
8	6EFB05CC-51C1-18B7-04A4-1BB73106B12C	3CCBACE0-3133-2FE8-2E66-90BED1367A0F	23	36F7E70A-0398-5FE8-9020-0DC59DBC1F7E	4	82	1584319218	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":251,"time":280.43333333341,"levelTime":20.183333333333,"levelKnivesThrown":73,"throwerSpeed":225,"skipOffered":true}
8	6EFB05CC-51C1-18B7-04A4-1BB73106B12C	3CCBACE0-3133-2FE8-2E66-90BED1367A0F	23	36F7E70A-0398-5FE8-9020-0DC59DBC1F7E	4	82	1584319218	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":251,"time":280.43333333341,"levelTime":20.183333333333,"levelKnivesThrown":73,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	11	59E3572A-1F82-C44E-77B9-D659EBCD91BB	4	29	1584319262	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":40,"time":44.416666666665,"levelTime":21.183333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	11	59E3572A-1F82-C44E-77B9-D659EBCD91BB	4	29	1584319262	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":40,"time":44.416666666665,"levelTime":21.183333333333,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	12	C4072567-755B-744A-34B2-934F6968C7D8	4	75	1584319283	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":107,"time":64.916666666664,"levelTime":20.033333333333,"levelKnivesThrown":65,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	12	C4072567-755B-744A-34B2-934F6968C7D8	4	75	1584319283	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":107,"time":64.916666666664,"levelTime":20.033333333333,"levelKnivesThrown":65,"throwerSpeed":225,"skipOffered":true}
8	BC4762C3-BFBD-CC69-4DBC-1B06199E11B7	809CE468-E5DD-A978-E2F0-3BE08470ABC5	7	79F1B2EF-3D0C-006A-FAF2-599D796FF6BA	4	24	1584319348	{"level":3,"stage":1,"targetsLeft":2,"knivesThrown":23,"time":21,"levelTime":21,"levelKnivesThrown":23,"throwerSpeed":225,"skipOffered":true}
8	BC4762C3-BFBD-CC69-4DBC-1B06199E11B7	809CE468-E5DD-A978-E2F0-3BE08470ABC5	7	79F1B2EF-3D0C-006A-FAF2-599D796FF6BA	4	24	1584319348	{"level":3,"stage":1,"targetsLeft":2,"knivesThrown":23,"time":21,"levelTime":21,"levelKnivesThrown":23,"throwerSpeed":225,"skipOffered":true}
8	BC4762C3-BFBD-CC69-4DBC-1B06199E11B7	809CE468-E5DD-A978-E2F0-3BE08470ABC5	12	C2ABA52F-71CF-6B53-E910-DE77614688E5	4	32	1584319407	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":32,"time":31.549999999999,"levelTime":20.216666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	BC4762C3-BFBD-CC69-4DBC-1B06199E11B7	809CE468-E5DD-A978-E2F0-3BE08470ABC5	12	C2ABA52F-71CF-6B53-E910-DE77614688E5	4	32	1584319407	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":32,"time":31.549999999999,"levelTime":20.216666666667,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	17	C36060F7-82BA-6E20-7565-B891B5B80BA3	4	82	1584319431	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":110,"time":55.549999999998,"levelTime":41.033333333332,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	17	C36060F7-82BA-6E20-7565-B891B5B80BA3	4	82	1584319431	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":110,"time":55.549999999998,"levelTime":41.033333333332,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	4	D41B51BA-FF60-6CAF-D9DE-FA198116E9C7	4	63	1584319448	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":57,"time":20.066666666667,"levelTime":20.066666666667,"levelKnivesThrown":57,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	4	D41B51BA-FF60-6CAF-D9DE-FA198116E9C7	4	63	1584319448	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":57,"time":20.066666666667,"levelTime":20.066666666667,"levelKnivesThrown":57,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	18	51E9C00D-BA84-9D99-2DA3-FC6B14A66543	4	86	1584319468	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":180,"time":92.733333333329,"levelTime":29.15,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	18	51E9C00D-BA84-9D99-2DA3-FC6B14A66543	4	86	1584319468	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":180,"time":92.733333333329,"levelTime":29.15,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
7	8818F909-B492-7ECE-4263-19A5BCAD68CC	28B31AB7-0700-583D-BAC1-729AEA45AFA0	15	3875895E-F6FA-507D-6544-72A30D59F5F4	4	42	1584319527	{"level":5,"stage":3,"targetsLeft":1,"knivesThrown":56,"time":57.133333333331,"levelTime":21.733333333333,"levelKnivesThrown":29,"throwerSpeed":225,"skipOffered":true}
7	8818F909-B492-7ECE-4263-19A5BCAD68CC	28B31AB7-0700-583D-BAC1-729AEA45AFA0	15	3875895E-F6FA-507D-6544-72A30D59F5F4	4	42	1584319527	{"level":5,"stage":3,"targetsLeft":1,"knivesThrown":56,"time":57.133333333331,"levelTime":21.733333333333,"levelKnivesThrown":29,"throwerSpeed":225,"skipOffered":true}
8	940B066F-7EF8-CBFA-8B14-C2E1978F7765	63B02171-A3B1-0265-2A66-FFBD36DECDC6	12	B5B89EEF-FF0A-C266-B2AC-0B800C2C9C35	4	34	1584319549	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":62,"time":71.999999999997,"levelTime":27.066666666666,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	940B066F-7EF8-CBFA-8B14-C2E1978F7765	63B02171-A3B1-0265-2A66-FFBD36DECDC6	12	B5B89EEF-FF0A-C266-B2AC-0B800C2C9C35	4	34	1584319549	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":62,"time":71.999999999997,"levelTime":27.066666666666,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	22	6979DBB3-BD78-4A7E-53AD-F5EA7C79468E	4	48	1584319584	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":66,"time":32.949999999999,"levelTime":23.4,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	22	6979DBB3-BD78-4A7E-53AD-F5EA7C79468E	4	48	1584319584	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":66,"time":32.949999999999,"levelTime":23.4,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
8	BC4762C3-BFBD-CC69-4DBC-1B06199E11B7	809CE468-E5DD-A978-E2F0-3BE08470ABC5	18	25055C36-A9F2-B86A-C5A9-415B1CD8D022	4	89	1584319587	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":138,"time":111.26666666666,"levelTime":59.483333333331,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
8	BC4762C3-BFBD-CC69-4DBC-1B06199E11B7	809CE468-E5DD-A978-E2F0-3BE08470ABC5	18	25055C36-A9F2-B86A-C5A9-415B1CD8D022	4	89	1584319587	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":138,"time":111.26666666666,"levelTime":59.483333333331,"levelKnivesThrown":60,"throwerSpeed":225,"skipOffered":true}
8	85B00A3C-C042-3CB1-3D80-40E2F964AEFD	6634D0D5-C778-D28F-C363-9EDD4F769629	22	3B68E905-6583-8A0E-87D3-78A8E5EF33B8	4	86	1584319594	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":107,"time":26.483333333333,"levelTime":20.2,"levelKnivesThrown":83,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	12	344ACA4E-3B78-8ED9-F346-0A59E31D9F1B	4	34	1584319594	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":45,"time":65.383333333331,"levelTime":38.083333333332,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	12	344ACA4E-3B78-8ED9-F346-0A59E31D9F1B	5	42	1584319601	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":50,"time":73.316666666664,"levelTime":46.016666666665,"levelKnivesThrown":30,"throwerSpeed":225,"skipOffered":true,"skipped":true}
8	85B00A3C-C042-3CB1-3D80-40E2F964AEFD	6634D0D5-C778-D28F-C363-9EDD4F769629	22	3B68E905-6583-8A0E-87D3-78A8E5EF33B8	5	187	1584319622	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":202,"time":53.566666666665,"levelTime":47.283333333332,"levelKnivesThrown":178,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	14	42B214F2-6AC8-C039-2BC2-1976AE22CA2B	4	38	1584319633	{"level":5,"stage":2,"targetsLeft":2,"knivesThrown":49,"time":30.5,"levelTime":20.05,"levelKnivesThrown":30,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	14	42B214F2-6AC8-C039-2BC2-1976AE22CA2B	4	38	1584319633	{"level":5,"stage":2,"targetsLeft":2,"knivesThrown":49,"time":30.5,"levelTime":20.05,"levelKnivesThrown":30,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	23	DB476B2E-6BC8-5E1C-692F-2A0576972ED8	4	68	1584319681	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":135,"time":128.91666666666,"levelTime":76.449999999997,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	23	DB476B2E-6BC8-5E1C-692F-2A0576972ED8	5	72	1584319682	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":136,"time":132,"levelTime":79.53333333333,"levelKnivesThrown":46,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	F7A257F2-C050-A9A6-D244-451100B1B76D	694A60BF-F058-A5EA-5995-07D35C56DDDE	18	650C15E2-7497-707B-CBE6-338473C1E043	4	85	1584319699	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":155,"time":101.55,"levelTime":20.183333333333,"levelKnivesThrown":66,"throwerSpeed":225,"skipOffered":true}
7	F7A257F2-C050-A9A6-D244-451100B1B76D	694A60BF-F058-A5EA-5995-07D35C56DDDE	18	650C15E2-7497-707B-CBE6-338473C1E043	4	85	1584319699	{"level":6,"stage":3,"targetsLeft":1,"knivesThrown":155,"time":101.55,"levelTime":20.183333333333,"levelKnivesThrown":66,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	22	FCFE14C9-13FD-E8D2-BEBF-607C7F068525	4	55	1584319805	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":62,"time":70.016666666664,"levelTime":62.216666666664,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	3A3E1F2F-B2DB-7884-4A65-43BC903830FF	E0456131-4457-7CF8-92C1-5D803295B9EA	22	FCFE14C9-13FD-E8D2-BEBF-607C7F068525	5	58	1584319807	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":63,"time":73.199999999997,"levelTime":65.399999999998,"levelKnivesThrown":46,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	12	AFC56146-B796-7F18-53CE-BBB9F0A7D455	4	37	1584319815	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":30,"time":45.249999999999,"levelTime":37.149999999999,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	12	AFC56146-B796-7F18-53CE-BBB9F0A7D455	4	37	1584319815	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":30,"time":45.249999999999,"levelTime":37.149999999999,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	15	395BA159-1F0C-AE37-456C-D094605C3913	4	33	1584319865	{"level":5,"stage":3,"targetsLeft":2,"knivesThrown":53,"time":47.466666666665,"levelTime":20,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6A6D8CE5-D0A3-D01C-134E-D1BA4E1B95CF	A007C528-28BB-2D35-CA81-314872FC8E18	15	395BA159-1F0C-AE37-456C-D094605C3913	4	33	1584319865	{"level":5,"stage":3,"targetsLeft":2,"knivesThrown":53,"time":47.466666666665,"levelTime":20,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	9	21BB732C-0AD2-9B69-A387-C1EF1706F5F8	4	72	1584319942	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":97,"time":32.249999999999,"levelTime":20.166666666667,"levelKnivesThrown":63,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	9	21BB732C-0AD2-9B69-A387-C1EF1706F5F8	4	72	1584319942	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":97,"time":32.249999999999,"levelTime":20.166666666667,"levelKnivesThrown":63,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	11	49338074-F10B-2BC1-3E73-8856BAB82976	4	55	1584319990	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":106,"time":40.283333333332,"levelTime":20.233333333333,"levelKnivesThrown":52,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	11	49338074-F10B-2BC1-3E73-8856BAB82976	5	117	1584320011	{"level":4,"stage":2,"targetsLeft":1,"knivesThrown":164,"time":62.416666666664,"levelTime":42.366666666666,"levelKnivesThrown":110,"throwerSpeed":225,"skipOffered":true,"skipped":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	13	50E305CD-6850-6818-306F-52FD2E0E2009	4	62	1584320035	{"level":5,"stage":1,"targetsLeft":1,"knivesThrown":55,"time":20.233333333333,"levelTime":20.233333333333,"levelKnivesThrown":55,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	13	50E305CD-6850-6818-306F-52FD2E0E2009	5	65	1584320035	{"level":5,"stage":1,"targetsLeft":1,"knivesThrown":56,"time":23.116666666667,"levelTime":23.116666666667,"levelKnivesThrown":56,"throwerSpeed":225,"skipOffered":true,"skipped":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	17	2EC73F28-812F-8B6B-2ECF-77843F9E12D9	4	88	1584320078	{"level":6,"stage":2,"targetsLeft":2,"knivesThrown":122,"time":35.849999999999,"levelTime":20.066666666667,"levelKnivesThrown":65,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	17	2EC73F28-812F-8B6B-2ECF-77843F9E12D9	5	130	1584320091	{"level":6,"stage":2,"targetsLeft":1,"knivesThrown":157,"time":49.383333333332,"levelTime":33.599999999999,"levelKnivesThrown":100,"throwerSpeed":225,"skipOffered":true,"skipped":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	21	7A95DEC0-189B-ACFE-2824-BC1803949775	4	79	1584320112	{"level":7,"stage":1,"targetsLeft":1,"knivesThrown":68,"time":20.016666666667,"levelTime":20.016666666667,"levelKnivesThrown":68,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	21	7A95DEC0-189B-ACFE-2824-BC1803949775	4	79	1584320112	{"level":7,"stage":1,"targetsLeft":1,"knivesThrown":68,"time":20.016666666667,"levelTime":20.016666666667,"levelKnivesThrown":68,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	23	CD44A41B-128E-2AB6-0A88-2069281DBDAC	4	62	1584320156	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":181,"time":59.533333333331,"levelTime":20.116666666667,"levelKnivesThrown":57,"throwerSpeed":225,"skipOffered":true}
8	2A0A1C8E-F923-EA55-C651-5734BE96A813	A583535C-9263-E68A-D9F6-50F7ACB307B6	23	CD44A41B-128E-2AB6-0A88-2069281DBDAC	5	74	1584320160	{"level":7,"stage":3,"targetsLeft":1,"knivesThrown":191,"time":65.183333333331,"levelTime":25.766666666666,"levelKnivesThrown":67,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	9FEFAFE6-B79F-781B-4A73-EA585853DEAA	41847DF9-AF7F-5B25-2A9F-938DD5A2D824	5	EDA80342-C38A-83F8-9794-758B36131A6D	4	58	1584320346	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":92,"time":32.049999999999,"levelTime":20,"levelKnivesThrown":49,"throwerSpeed":225,"skipOffered":true}
7	9FEFAFE6-B79F-781B-4A73-EA585853DEAA	41847DF9-AF7F-5B25-2A9F-938DD5A2D824	5	EDA80342-C38A-83F8-9794-758B36131A6D	4	58	1584320346	{"level":2,"stage":2,"targetsLeft":1,"knivesThrown":92,"time":32.049999999999,"levelTime":20,"levelKnivesThrown":49,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	4	84296B3D-3EB3-5B4F-715F-5C8A3987ED3D	4	41	1584320360	{"level":2,"stage":1,"targetsLeft":2,"knivesThrown":33,"time":21.516666666667,"levelTime":21.516666666667,"levelKnivesThrown":33,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	4	84296B3D-3EB3-5B4F-715F-5C8A3987ED3D	5	45	1584320360	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":34,"time":23.016666666667,"levelTime":23.016666666667,"levelKnivesThrown":34,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	9	52144042-EF17-9A7C-6E19-E292D3E23421	4	27	1584320400	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":31,"time":39.949999999999,"levelTime":26.45,"levelKnivesThrown":20,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	9	52144042-EF17-9A7C-6E19-E292D3E23421	5	30	1584320402	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":32,"time":41.233333333332,"levelTime":27.733333333333,"levelKnivesThrown":21,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	15	A263C324-A67B-BEEE-21E1-9D765F98450C	4	55	1584320525	{"level":5,"stage":3,"targetsLeft":1,"knivesThrown":76,"time":74.816666666664,"levelTime":20.133333333333,"levelKnivesThrown":43,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	15	A263C324-A67B-BEEE-21E1-9D765F98450C	4	55	1584320525	{"level":5,"stage":3,"targetsLeft":1,"knivesThrown":76,"time":74.816666666664,"levelTime":20.133333333333,"levelKnivesThrown":43,"throwerSpeed":225,"skipOffered":true}
7	9FEFAFE6-B79F-781B-4A73-EA585853DEAA	41847DF9-AF7F-5B25-2A9F-938DD5A2D824	22	F094934A-E771-EEDA-F0C6-0DDCEC728A56	4	49	1584320541	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":78,"time":28.7,"levelTime":22.6,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	9FEFAFE6-B79F-781B-4A73-EA585853DEAA	41847DF9-AF7F-5B25-2A9F-938DD5A2D824	22	F094934A-E771-EEDA-F0C6-0DDCEC728A56	4	49	1584320541	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":78,"time":28.7,"levelTime":22.6,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	22	B67259E9-D127-E6F4-E512-AA800F59A223	4	56	1584320780	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":59,"time":108.01666666666,"levelTime":89.03333333333,"levelKnivesThrown":45,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	22	B67259E9-D127-E6F4-E512-AA800F59A223	5	162	1584320815	{"level":7,"stage":2,"targetsLeft":1,"knivesThrown":157,"time":143.60000000001,"levelTime":124.61666666666,"levelKnivesThrown":143,"throwerSpeed":225,"skipOffered":true,"skipped":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	6	39F5D78C-64F1-21C7-D67D-A1AF6CA87942	4	45	1584320946	{"level":2,"stage":3,"targetsLeft":1,"knivesThrown":62,"time":56.099999999998,"levelTime":20.633333333333,"levelKnivesThrown":35,"throwerSpeed":225,"skipOffered":true}
7	0139E4E0-8479-1E8B-3892-9DBEBF0910B4	F232F9DE-3A61-61EC-B3EA-0BB01D788FAB	6	39F5D78C-64F1-21C7-D67D-A1AF6CA87942	4	45	1584320946	{"level":2,"stage":3,"targetsLeft":1,"knivesThrown":62,"time":56.099999999998,"levelTime":20.633333333333,"levelKnivesThrown":35,"throwerSpeed":225,"skipOffered":true}
8	501176D4-DF72-359D-D5D4-F30331AD3439	74DC4FB6-A008-8863-227B-32FE60281334	9	B080E8B0-1124-E445-5668-DCE62233CD6E	4	24	1584320998	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":25,"time":29.1,"levelTime":22.183333333333,"levelKnivesThrown":20,"throwerSpeed":225,"skipOffered":true}
8	501176D4-DF72-359D-D5D4-F30331AD3439	74DC4FB6-A008-8863-227B-32FE60281334	9	B080E8B0-1124-E445-5668-DCE62233CD6E	4	24	1584320998	{"level":3,"stage":3,"targetsLeft":1,"knivesThrown":25,"time":29.1,"levelTime":22.183333333333,"levelKnivesThrown":20,"throwerSpeed":225,"skipOffered":true}
7	6432428A-797E-BEB2-1C19-77D6AED7E56B	8BD39092-C451-1FA8-A2B0-9D3CD4BF7683	12	653A40D5-7CD9-EBC9-2AB7-953CD945C03C	4	37	1584321051	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":43,"time":65.699999999998,"levelTime":39.999999999999,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	6432428A-797E-BEB2-1C19-77D6AED7E56B	8BD39092-C451-1FA8-A2B0-9D3CD4BF7683	12	653A40D5-7CD9-EBC9-2AB7-953CD945C03C	4	37	1584321051	{"level":4,"stage":3,"targetsLeft":1,"knivesThrown":43,"time":65.699999999998,"levelTime":39.999999999999,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
7	F78803B9-4E07-CF15-DE00-D28FDE1CAEE4	BEABA719-25B4-72A8-F1AF-D267957B81A2	9	26F4666E-2D88-B2A7-BEA9-D69338BDCADF	4	33	1584321094	{"level":3,"stage":3,"targetsLeft":2,"knivesThrown":39,"time":32.199999999999,"levelTime":20.116666666667,"levelKnivesThrown":28,"throwerSpeed":225,"skipOffered":true}
7	F78803B9-4E07-CF15-DE00-D28FDE1CAEE4	BEABA719-25B4-72A8-F1AF-D267957B81A2	9	26F4666E-2D88-B2A7-BEA9-D69338BDCADF	4	33	1584321094	{"level":3,"stage":3,"targetsLeft":2,"knivesThrown":39,"time":32.199999999999,"levelTime":20.116666666667,"levelKnivesThrown":28,"throwerSpeed":225,"skipOffered":true}
8	E973DFAA-5609-11A4-C896-8910F9653F4C	4E3060D5-6150-A305-EB07-E106946953CE	4	18788BCA-2C37-EB68-7BAC-AC6075D7F926	4	30	1584321096	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":32.766666666666,"levelTime":32.766666666666,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
8	E973DFAA-5609-11A4-C896-8910F9653F4C	4E3060D5-6150-A305-EB07-E106946953CE	4	18788BCA-2C37-EB68-7BAC-AC6075D7F926	4	30	1584321096	{"level":2,"stage":1,"targetsLeft":1,"knivesThrown":25,"time":32.766666666666,"levelTime":32.766666666666,"levelKnivesThrown":25,"throwerSpeed":225,"skipOffered":true}
